Source,Target,Weight
nm0193318,nm0279961,2
nm0193318,nm0460906,2
nm0193318,nm0531810,2
nm0193318,nm0634226,3
nm0193318,nm0684793,4
nm0193318,nm0823633,10
nm0193318,nm0852305,3
nm0193411,nm0452128,3
nm0193411,nm0930711,6
nm0193793,nm0242512,2
nm0193793,nm0523097,2
nm0193793,nm0529036,4
nm0193793,nm0569645,7
nm0193793,nm0571186,2
nm0193793,nm0651627,5
nm0193793,nm0761807,2
nm0193793,nm0924307,2
nm0193793,nm0942611,3
nm0194742,nm0274940,2
nm0194742,nm0511000,2
nm0194742,nm0661038,2
nm0194742,nm0812937,5
nm0194986,nm0312975,3
nm0194988,nm0394541,3
nm0194988,nm0631307,4
nm0194988,nm0721158,2
nm0195208,nm0266031,5
nm0195208,nm0304211,3
nm0195208,nm0538080,2
nm0195208,nm0623443,3
nm0195208,nm0632426,2
nm0195208,nm0683647,3
nm0195208,nm0825923,2
nm0195208,nm0869224,2
nm0195208,nm0895766,2
nm0195382,nm0764096,2
nm0195460,nm0415591,2
nm0196031,nm0207177,2
nm0196031,nm0207832,2
nm0196031,nm0722804,2
nm0197108,nm0299802,2
nm0197108,nm0405622,3
nm0197108,nm0459778,2
nm0197108,nm0772692,2
nm0197168,nm0405879,8
nm0197314,nm0218131,2
nm0197314,nm0604656,2
nm0197655,nm0808756,2
nm0197950,nm0893341,2
nm0198480,nm0275896,2
nm0198480,nm0323757,2
nm0198480,nm0870492,2
nm0199058,nm0540575,2
nm0199322,nm0354313,4
nm0199322,nm0392669,2
nm0199846,nm0481840,2
nm0200488,nm0323010,2
nm0200645,nm0828668,2
nm0200861,nm0304211,2
nm0201597,nm0537146,2
nm0201597,nm0780764,2
nm0201597,nm0823633,6
nm0201660,nm0217316,3
nm0201660,nm0235836,2
nm0201660,nm0298854,4
nm0201660,nm0329832,3
nm0201660,nm0355653,3
nm0201660,nm0403636,2
nm0201660,nm0525601,2
nm0201660,nm0556813,3
nm0201660,nm0590224,3
nm0201660,nm0602803,2
nm0201660,nm0603646,7
nm0201660,nm0640348,3
nm0201660,nm0700711,2
nm0201660,nm0725122,5
nm0201660,nm0829389,3
nm0201660,nm0878927,14
nm0201660,nm0936728,2
nm0201660,nm0940617,3
nm0201690,nm0531759,2
nm0201690,nm0738426,2
nm0202405,nm0431139,2
nm0202559,nm0367516,2
nm0202559,nm0835738,2
nm0204113,nm0322299,2
nm0204189,nm0454559,2
nm0204189,nm0694205,5
nm0204540,nm0848234,2
nm0204824,nm0533692,2
nm0204824,nm0590669,2
nm0204824,nm0730419,2
nm0204824,nm0875861,3
nm0204824,nm0930103,3
nm0204834,nm0823633,2
nm0205406,nm0515292,7
nm0205406,nm0824496,14
nm0205406,nm0878927,7
nm0205784,nm0761100,2
nm0205784,nm0896060,2
nm0207177,nm0207832,2
nm0207766,nm0727311,2
nm0208370,nm0208375,13
nm0208375,nm0264762,9
nm0208375,nm0719746,2
nm0208375,nm0759395,2
nm0208375,nm0814773,2
nm0208375,nm0832375,2
nm0208375,nm0862904,2
nm0208375,nm0869451,8
nm0209069,nm0305740,2
nm0209142,nm0313447,2
nm0209142,nm0347520,3
nm0209321,nm0571186,2
nm0209321,nm0740480,2
nm0209626,nm0763941,2
nm0209963,nm0244557,3
nm0209963,nm0265761,2
nm0209963,nm0319948,2
nm0209963,nm0394541,3
nm0209963,nm0562841,4
nm0209963,nm0592978,4
nm0209963,nm0671559,2
nm0209963,nm0679133,2
nm0209963,nm0721073,2
nm0209963,nm0854149,4
nm0209963,nm0867891,5
nm0210016,nm0878927,2
nm0210116,nm0662116,2
nm0210116,nm0665291,2
nm0212234,nm0340088,2
nm0212761,nm0241911,2
nm0212761,nm0479017,2
nm0212761,nm0528677,2
nm0212761,nm0852365,2
nm0213159,nm0823633,4
nm0213581,nm0294382,2
nm0213581,nm0544786,3
nm0213581,nm0598971,2
nm0213581,nm0800302,2
nm0213948,nm0291289,2
nm0214719,nm0675574,2
nm0215000,nm0258757,2
nm0215000,nm0823633,3
nm0215260,nm0228715,2
nm0215260,nm0379621,2
nm0215260,nm0837959,2
nm0216263,nm0495285,2
nm0216263,nm0535006,2
nm0216263,nm0614879,2
nm0217316,nm0329832,25
nm0217316,nm0355653,31
nm0217316,nm0356890,5
nm0217316,nm0429853,10
nm0217316,nm0700603,3
nm0217612,nm0272794,2
nm0217869,nm0273102,2
nm0217869,nm0311413,2
nm0217869,nm0386076,2
nm0217869,nm0396998,2
nm0217869,nm0432007,2
nm0217869,nm0459778,2
nm0217869,nm0917467,2
nm0218120,nm0297553,2
nm0218120,nm0410120,2
nm0218131,nm0534045,2
nm0218131,nm0566948,2
nm0218131,nm0587534,2
nm0218131,nm0645941,2
nm0218131,nm0662972,2
nm0219087,nm0898004,2
nm0219396,nm0378026,2
nm0219396,nm0656745,2
nm0219666,nm0249893,2
nm0219666,nm0363227,4
nm0219666,nm0397397,7
nm0219666,nm0912478,4
nm0220725,nm0866264,2
nm0221298,nm0895810,2
nm0221488,nm0651627,2
nm0221488,nm0878927,5
nm0221491,nm0936295,3
nm0222420,nm0306624,2
nm0222420,nm0655893,2
nm0222596,nm0285264,2
nm0222596,nm0322299,2
nm0222596,nm0350268,2
nm0222596,nm0355755,4
nm0222596,nm0370386,2
nm0222596,nm0534045,2
nm0222596,nm0567756,2
nm0222596,nm0610253,2
nm0222596,nm0838843,2
nm0222596,nm0855969,4
nm0222596,nm0867144,2
nm0222596,nm0929925,2
nm0222742,nm0783983,2
nm0222742,nm0899628,2
nm0223014,nm0249893,2
nm0223014,nm0392529,2
nm0223014,nm0460906,5
nm0223014,nm0926072,4
nm0223044,nm0695199,2
nm0223044,nm0907888,2
nm0225965,nm0279072,2
nm0225965,nm0405977,3
nm0225965,nm0432721,2
nm0225965,nm0519765,2
nm0225965,nm0577022,2
nm0225965,nm0903235,2
nm0226146,nm0433131,2
nm0226158,nm0313447,2
nm0226158,nm0405977,2
nm0226158,nm0774467,2
nm0226158,nm0820865,2
nm0226158,nm0821504,2
nm0226158,nm0869224,2
nm0226158,nm0872465,2
nm0226158,nm0879855,2
nm0226502,nm0268190,2
nm0226690,nm0645613,2
nm0228715,nm0288003,3
nm0228715,nm0463264,2
nm0228715,nm0606431,3
nm0228715,nm0833379,2
nm0228715,nm0852710,2
nm0228715,nm0853604,2
nm0228732,nm0420092,2
nm0228905,nm0420765,2
nm0229082,nm0451647,2
nm0229082,nm0657422,2
nm0229282,nm0377613,2
nm0229282,nm0387127,2
nm0229282,nm0909436,4
nm0229594,nm0908651,2
nm0229833,nm0476843,2
nm0230082,nm0824496,6
nm0230082,nm0878927,6
nm0230638,nm0297054,2
nm0230638,nm0373535,2
nm0230948,nm0460906,2
nm0231431,nm0279072,2
nm0232063,nm0909648,2
nm0232159,nm0242911,2
nm0232159,nm0514344,4
nm0232159,nm0694631,2
nm0232196,nm0541766,2
nm0233946,nm0315985,2
nm0233946,nm0681441,2
nm0233946,nm0683647,4
nm0233946,nm0869224,2
nm0233946,nm0884134,2
nm0234670,nm0535206,6
nm0234847,nm0533101,2
nm0235026,nm0427659,2
nm0235026,nm0472603,2
nm0235282,nm0335510,2
nm0235282,nm0517058,2
nm0235897,nm0259816,2
nm0235897,nm0703600,3
nm0236866,nm0630132,2
nm0237076,nm0392340,2
nm0237281,nm0362823,4
nm0238682,nm0673406,2
nm0239499,nm0347589,2
nm0240836,nm0528908,2
nm0240836,nm0682074,2
nm0241523,nm0392442,2
nm0241523,nm0570974,3
nm0241523,nm0736956,3
nm0241523,nm0866010,2
nm0241545,nm0525283,2
nm0241917,nm0448012,2
nm0242512,nm0529036,2
nm0242512,nm0924307,3
nm0242554,nm0824496,2
nm0244557,nm0260771,4
nm0244557,nm0480576,2
nm0244557,nm0508275,2
nm0244557,nm0555941,3
nm0244557,nm0556139,2
nm0244557,nm0721158,2
nm0244557,nm0867891,2
nm0244596,nm0335961,2
nm0244870,nm0716839,3
nm0244870,nm0907888,4
nm0244888,nm0612280,2
nm0245429,nm0254502,2
nm0245429,nm0267912,3
nm0245429,nm0371025,3
nm0245429,nm0454559,3
nm0245429,nm0709526,2
nm0245429,nm0725173,3
nm0245429,nm0728811,2
nm0245429,nm0729480,2
nm0245429,nm0824496,8
nm0245429,nm0878927,2
nm0245429,nm0931572,2
nm0245802,nm0907404,2
nm0245931,nm0651430,2
nm0246208,nm0844328,2
nm0246252,nm0276779,2
nm0246445,nm0815016,2
nm0248904,nm0604656,4
nm0249187,nm0659427,2
nm0249893,nm0254502,2
nm0249893,nm0370797,5
nm0249893,nm0392529,6
nm0249893,nm0823633,7
nm0250038,nm0515739,2
nm0250038,nm0713495,2
nm0250724,nm0593192,2
nm0250757,nm0654627,2
nm0250757,nm0756870,2
nm0250793,nm0392341,2
nm0250793,nm0530621,3
nm0250793,nm0878484,3
nm0250905,nm0405977,2
nm0252244,nm0658073,2
nm0252299,nm0405633,4
nm0252299,nm0458033,2
nm0252299,nm0474649,2
nm0252299,nm0510402,2
nm0252299,nm0511409,2
nm0252345,nm0252475,2
nm0252416,nm0658073,2
nm0252421,nm0415756,2
nm0252421,nm0753062,2
nm0252472,nm0259200,2
nm0252472,nm0782944,2
nm0252472,nm0922615,3
nm0252475,nm0433512,5
nm0252475,nm0481270,2
nm0252475,nm0540311,3
nm0252475,nm0909436,2
nm0252476,nm0280759,2
nm0252603,nm0265794,3
nm0252603,nm0267237,2
nm0252603,nm0906234,2
nm0252823,nm0765169,2
nm0252843,nm0265794,2
nm0252843,nm0357491,2
nm0252843,nm0906234,2
nm0253345,nm0344958,2
nm0253345,nm0415756,5
nm0253345,nm0530555,2
nm0253345,nm0738553,12
nm0253345,nm0803705,2
nm0254381,nm0279961,4
nm0254381,nm0353628,3
nm0254381,nm0371025,11
nm0254381,nm0372271,4
nm0254381,nm0408984,3
nm0254381,nm0427157,3
nm0254381,nm0445246,3
nm0254381,nm0454559,2
nm0254381,nm0460906,2
nm0254381,nm0531810,3
nm0254381,nm0593333,7
nm0254381,nm0604702,2
nm0254381,nm0656118,2
nm0254381,nm0728811,8
nm0254381,nm0771584,3
nm0254381,nm0795884,2
nm0254381,nm0852305,11
nm0254381,nm0875861,2
nm0254381,nm0885150,2
nm0254381,nm0924307,3
nm0254381,nm0940617,2
nm0254502,nm0316995,2
nm0254502,nm0371025,2
nm0254502,nm0392529,2
nm0254502,nm0562770,2
nm0254502,nm0820607,3
nm0254502,nm0824496,3
nm0254502,nm0852365,2
nm0254502,nm0878927,5
nm0254502,nm0907404,2
nm0254818,nm0415591,2
nm0255199,nm0369058,6
nm0255199,nm0370797,6
nm0255199,nm0371025,7
nm0255199,nm0427157,3
nm0255199,nm0460906,6
nm0255199,nm0659427,2
nm0256276,nm0517058,2
nm0258382,nm0297293,2
nm0259082,nm0611804,2
nm0259200,nm0782944,2
nm0259206,nm0298777,2
nm0259638,nm0398006,4
nm0259638,nm0439850,2
nm0259638,nm0698985,3
nm0259816,nm0456789,8
nm0259816,nm0485518,2
nm0259816,nm0485704,2
nm0259816,nm0703600,4
nm0259816,nm0715748,2
nm0259816,nm0736777,3
nm0259816,nm0940579,3
nm0260020,nm0288830,2
nm0260020,nm0302480,3
nm0260020,nm0657874,2
nm0260020,nm0736777,2
nm0260020,nm0867144,2
nm0260020,nm0906940,2
nm0260108,nm0586092,2
nm0260771,nm0555941,2
nm0260771,nm0721073,2
nm0260771,nm0897376,2
nm0260937,nm0700354,2
nm0261565,nm0598603,2
nm0262720,nm0369058,3
nm0263716,nm0392442,2
nm0264692,nm0300064,2
nm0264762,nm0275213,2
nm0264762,nm0320988,2
nm0264762,nm0632426,2
nm0264762,nm0667611,3
nm0264762,nm0814773,4
nm0264762,nm0850236,3
nm0264762,nm0869451,4
nm0264762,nm0875630,2
nm0264762,nm0895766,2
nm0264770,nm0275213,2
nm0264770,nm0543188,2
nm0264770,nm0814773,2
nm0265375,nm0832065,2
nm0265490,nm0294058,2
nm0265761,nm0867891,2
nm0265785,nm0464561,2
nm0265785,nm0637222,3
nm0265794,nm0267237,2
nm0265794,nm0612876,2
nm0265794,nm0906234,5
nm0266031,nm0304211,3
nm0266031,nm0623443,2
nm0266031,nm0683647,3
nm0266031,nm0691728,2
nm0266031,nm0749431,3
nm0266031,nm0897650,2
nm0266031,nm0957867,2
nm0266032,nm0518352,2
nm0266066,nm0812929,3
nm0266164,nm0433512,3
nm0266254,nm0362501,2
nm0266254,nm0667152,3
nm0266254,nm0726256,2
nm0266865,nm0377613,3
nm0266865,nm0415756,3
nm0266865,nm0433512,2
nm0266865,nm0675574,4
nm0266949,nm0526958,2
nm0267237,nm0269690,3
nm0267237,nm0906234,2
nm0267838,nm0802405,2
nm0267912,nm0371025,2
nm0267912,nm0460906,3
nm0267912,nm0495285,2
nm0267912,nm0556813,2
nm0267912,nm0824496,2
nm0267912,nm0908124,2
nm0267916,nm0571186,2
nm0268006,nm0590055,2
nm0268006,nm0665902,2
nm0268006,nm0924161,2
nm0268119,nm0330961,2
nm0268119,nm0904531,2
nm0268190,nm0513103,2
nm0268190,nm0711855,2
nm0268190,nm0912478,2
nm0268350,nm0859730,2
nm0268353,nm0934290,4
nm0269420,nm0615511,2
nm0269493,nm0798130,2
nm0269493,nm0831736,2
nm0269514,nm0537146,2
nm0269524,nm0627910,2
nm0269690,nm0619419,2
nm0269690,nm0652051,2
nm0269690,nm0744587,2
nm0269690,nm0906234,2
nm0269690,nm0946621,2
nm0269709,nm0668361,2
nm0271503,nm0601698,2
nm0271544,nm0290955,3
nm0271544,nm0360889,2
nm0271544,nm0521438,3
nm0271544,nm0582019,2
nm0271740,nm0370334,2
nm0272059,nm0891998,2
nm0272360,nm0478768,3
nm0272360,nm0529036,2
nm0272360,nm0571186,2
nm0272360,nm0581280,2
nm0272360,nm0651627,2
nm0272360,nm0824496,2
nm0272360,nm0878927,6
nm0272360,nm0920438,2
nm0272360,nm0933045,2
nm0272432,nm0606998,2
nm0272432,nm0885150,2
nm0272794,nm0350764,2
nm0272794,nm0693814,2
nm0272794,nm0706926,3
nm0272979,nm0305814,2
nm0273102,nm0367111,2
nm0273102,nm0774467,2
nm0273178,nm0273244,2
nm0273178,nm0394541,3
nm0273178,nm0410756,5
nm0273178,nm0480576,2
nm0273178,nm0495764,2
nm0273178,nm0592978,2
nm0273178,nm0612999,2
nm0273178,nm0654845,3
nm0273178,nm0695978,2
nm0273178,nm0721073,3
nm0273178,nm0728158,2
nm0273244,nm0480576,2
nm0273244,nm0592978,2
nm0273244,nm0679133,2
nm0273404,nm0488585,2
nm0273404,nm0495764,2
nm0273477,nm0274940,2
nm0273477,nm0624434,2
nm0273508,nm0527772,2
nm0273510,nm0394541,2
nm0273510,nm0495764,2
nm0273510,nm0654845,2
nm0273510,nm0840788,2
nm0274102,nm0623443,5
nm0274102,nm0683647,3
nm0274940,nm0408475,2
nm0275184,nm0951385,2
nm0275896,nm0789970,2
nm0276354,nm0392442,2
nm0276354,nm0639563,2
nm0276433,nm0320942,2
nm0278006,nm0491048,3
nm0278006,nm0611804,2
nm0278510,nm0726295,2
nm0278830,nm0675574,2
nm0278830,nm0845486,2
nm0279072,nm0447349,2
nm0279072,nm0667310,2
nm0279961,nm0823633,3
nm0279961,nm0852305,3
nm0279961,nm0909040,2
nm0279963,nm0444740,3
nm0280178,nm0639529,2
nm0280707,nm0562771,2
nm0280759,nm0415756,2
nm0280759,nm0452735,2
nm0280759,nm0909436,3
nm0281012,nm0461677,5
nm0281012,nm0626314,5
nm0281609,nm0824496,2
nm0281686,nm0706978,2
nm0281686,nm0739182,2
nm0281686,nm0939454,2
nm0283901,nm0468288,2
nm0284538,nm0603646,4
nm0284538,nm0866010,5
nm0284822,nm0721999,2
nm0285264,nm0366300,2
nm0285264,nm0452128,2
nm0285264,nm0460906,2
nm0285264,nm0656745,2
nm0285264,nm0657874,2
nm0285264,nm0694090,2
nm0285264,nm0723935,2
nm0285264,nm0833363,2
nm0285391,nm0801034,2
nm0285464,nm0734521,2
nm0285643,nm0507752,2
nm0285643,nm0562770,2
nm0285643,nm0764346,2
nm0285922,nm0335788,2
nm0285922,nm0389824,2
nm0285922,nm0452128,2
nm0285922,nm0479011,2
nm0285922,nm0566948,2
nm0285922,nm0585481,2
nm0285922,nm0912810,2
nm0285922,nm0940579,2
nm0285962,nm0822623,2
nm0286380,nm0824496,2
nm0286399,nm0550552,3
nm0286399,nm0573790,3
nm0286399,nm0793916,2
nm0286594,nm0316995,2
nm0286924,nm0347520,3
nm0286924,nm0405977,7
nm0286924,nm0439718,2
nm0286993,nm0345073,2
nm0286993,nm0396998,2
nm0286993,nm0470328,2
nm0287195,nm0432086,2
nm0287988,nm0604960,2
nm0287988,nm0796644,2
nm0288003,nm0322299,2
nm0288003,nm0399346,2
nm0288003,nm0421028,4
nm0288003,nm0535006,2
nm0288003,nm0564708,2
nm0288003,nm0572142,4
nm0288003,nm0606998,2
nm0288003,nm0612743,2
nm0288003,nm0630132,2
nm0288003,nm0847939,2
nm0288031,nm0570205,2
nm0288714,nm0793916,2
nm0288830,nm0392529,2
nm0288830,nm0634313,2
nm0288830,nm0847939,2
nm0288830,nm0923481,3
nm0289317,nm0572142,2
nm0289376,nm0514344,2
nm0289376,nm0610253,2
nm0289376,nm0827263,2
nm0289450,nm0785286,3
nm0289858,nm0431212,2
nm0290039,nm0784857,2
nm0290767,nm0398139,3
nm0291289,nm0300064,2
nm0291829,nm0618865,2
nm0292219,nm0871432,2
nm0292410,nm0812929,2
nm0292433,nm0397397,2
nm0292433,nm0427452,2
nm0292433,nm0439850,2
nm0292433,nm0634313,2
nm0292433,nm0749476,2
nm0292537,nm0384944,2
nm0292537,nm0848234,2
nm0294058,nm0316995,2
nm0294058,nm0372872,2
nm0294058,nm0427659,2
nm0294058,nm0454559,2
nm0294058,nm0571186,2
nm0294058,nm0740480,2
nm0294058,nm0764346,2
nm0294058,nm0824496,3
nm0294058,nm0838843,2
nm0294058,nm0878927,2
nm0294058,nm0907404,3
nm0294058,nm0930711,3
nm0294382,nm0300064,2
nm0294382,nm0706926,3
nm0294382,nm0864397,2
nm0294561,nm0694918,2
nm0294675,nm0739190,2
nm0295059,nm0416624,2
nm0295992,nm0373535,2
nm0295992,nm0405977,5
nm0295992,nm0447349,3
nm0295992,nm0686915,2
nm0295992,nm0694918,2
nm0295992,nm0726153,2
nm0295992,nm0858412,2
nm0295992,nm0906932,2
nm0295992,nm0908963,2
nm0297054,nm0347520,2
nm0297054,nm0406120,2
nm0297054,nm0436922,2
nm0297054,nm0447349,2
nm0297054,nm0519765,2
nm0297054,nm0630821,2
nm0297054,nm0667310,2
nm0297293,nm0679973,3
nm0297529,nm0405977,3
nm0297529,nm0432721,3
nm0297553,nm0410120,2
nm0297793,nm0847609,2
nm0297843,nm0477767,2
nm0297843,nm0645676,7
nm0297843,nm0793766,2
nm0297843,nm0837360,2
nm0297843,nm0875370,2
nm0297869,nm0367928,2
nm0297869,nm0793766,3
nm0298287,nm0330237,2
nm0298576,nm0359271,2
nm0298576,nm0837430,2
nm0298777,nm0458033,2
nm0298777,nm0753062,2
nm0298854,nm0824496,2
nm0298854,nm0878927,5
nm0298854,nm0940617,2
nm0298889,nm0869451,2
nm0299484,nm0401511,2
nm0299802,nm0826406,2
nm0299827,nm0344958,2
nm0299827,nm0405633,2
nm0299827,nm0415756,5
nm0299827,nm0433512,2
nm0299827,nm0481270,3
nm0299827,nm0511409,4
nm0299827,nm0691555,3
nm0299827,nm0845486,2
nm0299833,nm0466776,2
nm0300064,nm0494670,2
nm0302285,nm0314046,2
nm0302480,nm0337894,2
nm0302480,nm0405220,2
nm0302480,nm0642988,4
nm0302664,nm0492908,2
nm0302664,nm0570974,4
nm0302664,nm0604674,2
nm0302664,nm0703491,4
nm0304211,nm0632426,2
nm0304211,nm0832375,2
nm0304211,nm0897650,4
nm0304349,nm0474907,2
nm0304844,nm0408626,2
nm0304844,nm0624434,2
nm0304844,nm0812929,2
nm0305087,nm0761866,2
nm0305740,nm0317715,2
nm0306624,nm0527193,2
nm0306624,nm0655893,3
nm0306723,nm0804704,2
nm0306786,nm0950019,2
nm0307326,nm0335788,3
nm0307326,nm0399192,2
nm0307326,nm0446769,2
nm0307326,nm0452128,2
nm0307326,nm0479011,2
nm0307326,nm0514344,2
nm0307326,nm0533692,2
nm0307326,nm0579663,2
nm0307326,nm0700711,3
nm0307326,nm0715637,2
nm0307326,nm0832011,2
nm0307326,nm0852710,3
nm0307435,nm0443508,2
nm0307986,nm0507221,2
nm0307986,nm0719121,3
nm0307986,nm0738042,4
nm0307986,nm0944797,3
nm0307995,nm0716302,2
nm0308249,nm0391361,2
nm0308249,nm0674788,2
nm0310604,nm0458024,2
nm0310723,nm0370547,2
nm0310723,nm0595598,2
nm0310723,nm0835738,2
nm0311165,nm0623443,3
nm0311165,nm0798570,2
nm0311165,nm0832375,3
nm0311413,nm0418079,2
nm0311413,nm0836765,2
nm0312890,nm0601476,2
nm0313209,nm0540311,2
nm0313209,nm0845486,2
nm0313209,nm0909436,2
nm0313358,nm0430460,2
nm0313443,nm0814355,2
nm0313447,nm0466776,3
nm0313447,nm0688480,3
nm0313447,nm0727210,2
nm0313447,nm0772300,2
nm0313447,nm0891998,2
nm0313447,nm0917467,3
nm0313449,nm0526951,4
nm0313449,nm0919700,2
nm0314584,nm0882237,2
nm0314700,nm0587534,2
nm0314705,nm0401319,2
nm0315984,nm0632423,2
nm0315984,nm0667613,2
nm0315984,nm0683647,4
nm0315984,nm0884134,3
nm0316995,nm0363227,2
nm0316995,nm0391839,2
nm0316995,nm0392912,4
nm0316995,nm0507635,2
nm0316995,nm0507636,3
nm0316995,nm0556769,2
nm0316995,nm0556813,2
nm0316995,nm0562770,6
nm0316995,nm0598784,3
nm0316995,nm0643048,3
nm0316995,nm0730463,6
nm0316995,nm0783041,2
nm0316995,nm0824496,9
nm0316995,nm0838843,3
nm0316995,nm0862086,2
nm0316995,nm0878927,2
nm0317617,nm0405977,2
nm0317888,nm0603143,2
nm0317970,nm0397602,2
nm0317970,nm0742438,2
nm0318105,nm0619261,2
nm0318105,nm0832011,3
nm0318105,nm0868458,3
nm0318829,nm0907404,2
nm0318854,nm0374919,2
nm0318854,nm0530701,3
nm0319257,nm0899129,2
nm0319257,nm0908124,2
nm0319948,nm0394541,2
nm0320681,nm0400611,2
nm0320681,nm0910400,2
nm0320942,nm0897585,4
nm0320988,nm0526928,3
nm0320988,nm0623443,5
nm0320988,nm0667611,2
nm0320988,nm0785286,2
nm0320988,nm0798570,2
nm0320988,nm0816530,2
nm0321296,nm0890539,5
nm0321407,nm0784857,2
nm0321407,nm0814355,2
nm0321934,nm0842522,2
nm0322299,nm0322345,8
nm0322299,nm0420765,2
nm0322299,nm0456789,2
nm0322299,nm0604656,2
nm0322299,nm0634313,2
nm0322299,nm0703600,2
nm0322299,nm0768178,2
nm0322299,nm0870454,2
nm0322345,nm0698985,9
nm0323010,nm0585936,2
nm0323010,nm0683647,2
nm0323479,nm0386076,2
nm0323583,nm0802405,2
nm0323757,nm0572136,2
nm0323757,nm0835738,3
nm0323757,nm0942439,2
nm0324588,nm0490713,7
nm0326566,nm0406120,2
nm0327089,nm0641454,2
nm0327606,nm0408626,2
nm0327606,nm0799108,2
nm0328323,nm0679133,2
nm0328323,nm0896060,2
nm0329467,nm0562770,2
nm0329746,nm0681441,2
nm0329746,nm0691728,2
nm0329746,nm0832375,3
nm0329827,nm0329832,13
nm0329827,nm0355653,13
nm0329828,nm0355653,3
nm0329832,nm0355653,58
nm0329832,nm0420765,3
nm0329832,nm0429853,21
nm0329832,nm0567957,2
nm0329832,nm0639495,2
nm0330059,nm0356568,2
nm0330059,nm0392442,2
nm0330059,nm0492908,2
nm0330265,nm0522926,2
nm0330961,nm0930776,2
nm0331319,nm0855829,2
nm0332517,nm0674741,2
nm0332517,nm0723423,2
nm0332517,nm0878927,5
nm0332517,nm0924307,2
nm0334581,nm0358076,2
nm0335510,nm0369058,2
nm0335510,nm0460906,5
nm0335510,nm0635798,2
nm0335510,nm0832065,3
nm0335517,nm0579663,2
nm0335788,nm0389824,3
nm0335961,nm0825923,2
nm0335961,nm0884134,2
nm0336336,nm0647027,2
nm0336336,nm0928697,2
nm0336339,nm0392442,6
nm0336339,nm0741182,2
nm0336380,nm0869765,2
nm0336418,nm0615977,2
nm0336418,nm0823633,2
nm0336633,nm0392529,2
nm0336633,nm0552955,2
nm0336633,nm0906940,4
nm0336770,nm0362742,2
nm0336770,nm0698985,2
nm0336770,nm0827509,2
nm0337083,nm0684793,2
nm0337083,nm0823633,5
nm0337894,nm0642988,2
nm0339707,nm0522759,2
nm0339992,nm0801786,2
nm0340400,nm0373751,2
nm0340400,nm0391485,2
nm0340400,nm0405977,2
nm0340400,nm0458206,2
nm0340400,nm0544362,2
nm0340400,nm0772763,2
nm0340806,nm0363218,2
nm0340816,nm0955541,2
nm0340822,nm0544018,2
nm0343511,nm0344152,2
nm0343511,nm0679973,3
nm0344152,nm0679973,2
nm0344958,nm0392191,2
nm0344958,nm0481270,2
nm0344958,nm0511385,2
nm0344958,nm0517690,5
nm0344958,nm0595361,2
nm0344958,nm0664850,2
nm0344958,nm0803686,2
nm0344958,nm0845486,7
nm0345073,nm0470328,2
nm0345108,nm0377524,2
nm0345140,nm0804835,2
nm0345300,nm0824496,3
nm0347520,nm0417837,2
nm0347520,nm0447349,3
nm0347520,nm0678323,2
nm0347589,nm0702423,2
nm0347635,nm0385443,2
nm0348467,nm0420092,2
nm0348970,nm0353763,2
nm0350324,nm0355010,2
nm0350324,nm0460874,2
nm0350324,nm0516876,2
nm0350324,nm0517058,3
nm0350324,nm0640618,2
nm0350324,nm0654239,4
nm0350324,nm0665291,2
nm0350324,nm0916067,2
nm0351333,nm0433439,2
nm0351333,nm0538672,2
nm0351333,nm0617242,3
nm0352475,nm0396829,2
nm0352475,nm0454559,2
nm0352475,nm0614303,2
nm0352475,nm0696912,2
nm0352475,nm0728811,6
nm0352475,nm0820607,8
nm0352475,nm0824496,6
nm0352495,nm0832011,2
nm0352495,nm0912478,2
nm0352914,nm0401434,2
nm0352914,nm0409869,3
nm0352914,nm0589641,2
nm0353434,nm0433971,3
nm0353434,nm0485999,3
nm0353434,nm0585699,4
nm0353763,nm0595361,3
nm0353790,nm0396829,3
nm0353790,nm0562770,2
nm0353790,nm0601117,2
nm0353790,nm0820607,3
nm0354313,nm0619261,2
nm0354313,nm0868458,2
nm0354418,nm0466247,2
nm0354514,nm0701633,2
nm0354796,nm0474907,2
nm0354977,nm0403636,13
nm0355010,nm0452549,2
nm0355095,nm0642988,3
nm0355095,nm0871546,2
nm0355095,nm0906940,2
nm0355642,nm0823633,2
nm0355653,nm0356890,9
nm0355653,nm0420765,2
nm0355653,nm0429853,20
nm0355653,nm0533692,2
nm0355653,nm0700603,4
nm0355671,nm0392912,2
nm0355671,nm0642988,2
nm0355755,nm0448004,2
nm0355755,nm0572142,2
nm0355755,nm0754942,3
nm0356159,nm0453081,2
nm0356159,nm0517425,2
nm0356159,nm0570974,3
nm0356159,nm0593775,2
nm0356159,nm0699430,2
nm0356159,nm0734352,2
nm0356159,nm0852710,2
nm0356159,nm0906940,2
nm0356228,nm0834504,2
nm0356317,nm0635931,2
nm0356317,nm0753062,2
nm0356317,nm0833324,2
nm0356317,nm0839212,2
nm0356317,nm0959845,2
nm0356568,nm0358076,2
nm0356568,nm0566948,3
nm0356568,nm0570451,2
nm0356568,nm0847939,2
nm0356822,nm0843313,2
nm0356836,nm0432721,3
nm0356836,nm0509573,2
nm0356890,nm0429853,2
nm0356890,nm0700603,5
nm0357124,nm0658676,3
nm0358076,nm0373773,2
nm0358076,nm0464137,3
nm0358076,nm0479011,2
nm0358076,nm0570451,2
