Source,Target,Weight
nm0001330,nm0001001,1
nm0001330,nm0001096,1
nm0001330,nm0067146,1
nm0001330,nm0255973,1
nm0001957,nm0136424,1
nm0001957,nm0030516,1
nm0001957,nm0076453,1
nm0001957,nm0552185,1
nm0001957,nm0861200,1
nm0001957,nm0077607,1
nm0001957,nm0084642,1
nm0001957,nm0001121,1
nm0001957,nm0754942,1
nm0001957,nm0427894,1
nm0001957,nm0176792,1
nm0001957,nm0799014,1
nm0001957,nm0152452,1
nm0001957,nm0607666,1
nm0001957,nm0569000,1
nm0001957,nm0001205,1
nm0001957,nm0461455,1
nm0001957,nm0612621,1
nm0001957,nm0109574,1
nm0001957,nm0183358,1
nm0001957,nm0147012,1
nm0001957,nm0001266,1
nm0001957,nm0290179,1
nm0001957,nm0001233,1
nm0001957,nm0002095,1
nm0001957,nm0573677,1
nm0001957,nm0001283,1
nm0001957,nm0199325,1
nm0001957,nm0001136,1
nm0001957,nm0005002,1
nm0001957,nm0689488,1
nm0001957,nm0570388,1
nm0001957,nm0001006,1
nm0001957,nm0769135,1
nm0001957,nm0419054,1
nm0307404,nm0021728,1
nm0307404,nm0248027,1
nm0307404,nm0057559,1
nm0307404,nm0210404,1
nm0307404,nm0145061,1
nm0307404,nm0260937,1
nm0307404,nm0013281,1
nm0307404,nm0037355,1
nm0307404,nm0249758,1
nm0307404,nm0070266,1
nm0307404,nm0034291,1
nm0307404,nm0161657,1
nm0307404,nm0305814,1
nm0307404,nm0001917,1
nm0307404,nm0195676,1
nm0034291,nm0021728,1
nm0034291,nm0248027,1
nm0034291,nm0057559,1
nm0034291,nm0210404,1
nm0034291,nm0145061,1
nm0034291,nm0260937,1
nm0034291,nm0013281,1
nm0034291,nm0037355,1
nm0034291,nm0249758,1
nm0034291,nm0070266,1
nm0034291,nm0161657,1
nm0034291,nm0305814,1
nm0034291,nm0001917,1
nm0034291,nm0195676,1
nm0037355,nm0021728,1
nm0037355,nm0248027,1
nm0037355,nm0057559,1
nm0037355,nm0210404,1
nm0037355,nm0145061,1
nm0037355,nm0260937,1
nm0037355,nm0013281,1
nm0037355,nm0249758,1
nm0037355,nm0070266,1
nm0037355,nm0161657,1
nm0037355,nm0305814,1
nm0037355,nm0001917,1
nm0037355,nm0195676,1
nm0057559,nm0021728,1
nm0057559,nm0248027,1
nm0057559,nm0210404,1
nm0057559,nm0145061,1
nm0057559,nm0260937,1
nm0057559,nm0013281,1
nm0057559,nm0249758,1
nm0057559,nm0070266,1
nm0057559,nm0161657,1
nm0057559,nm0305814,1
nm0057559,nm0001917,1
nm0057559,nm0195676,1
nm0161657,nm0021728,1
nm0161657,nm0248027,1
nm0161657,nm0210404,1
nm0161657,nm0145061,1
nm0161657,nm0260937,1
nm0161657,nm0013281,1
nm0161657,nm0249758,1
nm0161657,nm0070266,1
nm0161657,nm0305814,1
nm0161657,nm0001917,1
nm0161657,nm0195676,1
nm0161657,nm0209349,1
nm0161657,nm0058232,1
nm0161657,nm0181578,1
nm0161657,nm0179845,1
nm0161657,nm0089761,1
nm0266886,nm0067262,1
nm0266886,nm0365539,1
nm0266886,nm0349427,1
nm0266886,nm0302058,1
nm0266886,nm0501557,1
nm0266886,nm0423341,1
nm0266886,nm0302080,1
nm0266886,nm0133531,1
nm0266886,nm0608180,1
nm0195676,nm0021728,1
nm0195676,nm0248027,1
nm0195676,nm0210404,1
nm0195676,nm0145061,1
nm0195676,nm0260937,1
nm0195676,nm0013281,1
nm0195676,nm0249758,1
nm0195676,nm0070266,1
nm0195676,nm0305814,1
nm0195676,nm0001917,1
nm0644304,nm0655962,1
nm0576496,nm0576479,1
nm0576496,nm0046230,1
nm0148041,nm0484376,1
nm0148041,nm0554928,1
nm0148041,nm0600400,1
nm0148041,nm0647103,1
nm0148041,nm0147721,1
nm0148041,nm0379678,1
nm0148041,nm0221830,1
nm0148041,nm0350051,1
nm0148041,nm0333466,1
nm0148041,nm0349427,1
nm0148041,nm0602242,1
nm0148041,nm0260951,1
nm0148041,nm0703197,1
nm0148041,nm0529890,1
nm0148041,nm0215538,1
nm0148041,nm0558245,1
nm0148041,nm0273888,1
nm0148041,nm0694934,1
nm0148041,nm0302080,1
nm0148041,nm0755364,1
nm0148041,nm0260334,1
nm0148041,nm0000273,1
nm0148041,nm0001077,2
nm0148041,nm0499493,1
nm0148041,nm0821277,1
nm0148041,nm0152054,1
nm0148041,nm0001626,2
nm0148041,nm0001740,1
nm0148041,nm0056593,1
nm0148041,nm0050876,2
nm0148041,nm0321294,1
nm0148041,nm0737752,1
nm0148041,nm0233506,1
nm0148041,nm0265323,1
nm0148041,nm0650010,1
nm0148041,nm0194986,3
nm0148041,nm0134073,1
nm0148041,nm0547379,1
nm0148041,nm0690761,1
nm0148041,nm0408636,1
nm0148041,nm0687847,1
nm0148041,nm0580986,1
nm0148041,nm0769237,1
nm0148041,nm0698541,1
nm0148041,nm0599604,1
nm0148041,nm0683119,1
nm0148041,nm0197490,1
nm0148041,nm0002017,2
nm0148041,nm0694843,1
nm0148041,nm0104392,1
nm0148041,nm0125627,3
nm0148041,nm0769265,1
nm0148041,nm0104989,2
nm0148041,nm0710179,1
nm0148041,nm0819457,1
nm0148041,nm0817881,1
nm0148041,nm0535979,4
nm0148041,nm0714805,1
nm0148041,nm0142336,1
nm0148041,nm0025734,1
nm0148041,nm0093244,2
nm0148041,nm0492342,4
nm0148041,nm0598720,1
nm0148041,nm0560281,1
nm0148041,nm0223691,1
nm0148041,nm0104195,1
nm0148041,nm0013313,1
nm0148041,nm0513346,2
nm0148041,nm0316284,1
nm0148041,nm0140739,1
nm0148041,nm0001137,1
nm0148041,nm0090679,1
nm0148041,nm0095641,1
nm0148041,nm0535572,1
nm0148041,nm0417797,1
nm0148041,nm0215770,1
nm0148041,nm0233604,1
nm0148041,nm0000367,1
nm0148041,nm0144589,2
nm0148041,nm0094254,1
nm0148041,nm0170143,1
nm0148041,nm0006964,1
nm0148041,nm0143296,1
nm0148041,nm0658926,1
nm0148041,nm0385253,1
nm0148041,nm0729887,1
nm0148041,nm0478880,1
nm0148041,nm0658051,1
nm0148041,nm0689057,1
nm0148041,nm0247642,2
nm0148041,nm0189380,1
nm0148041,nm0092482,1
nm0148041,nm0833425,1
nm0148041,nm0466710,1
nm0148041,nm0051880,1
nm0148041,nm0224301,1
nm0148041,nm0148840,1
nm0148041,nm0093678,2
nm0148041,nm0190977,3
nm0148041,nm0135548,2
nm0148041,nm0337215,1
nm0148041,nm0133738,1
nm0148041,nm0284987,1
nm0148041,nm0274037,1
nm0148041,nm0054656,1
nm0148041,nm0109257,1
nm0148041,nm0198839,1
nm0148041,nm0216028,1
nm0148041,nm0109259,1
nm0148041,nm0087403,1
nm0148041,nm0595348,1
nm0148041,nm0146034,1
nm0148041,nm0183459,1
nm0148041,nm0023013,1
nm0148041,nm0002588,1
nm0148041,nm0001699,3
nm0148041,nm0175227,1
nm0148041,nm0004646,2
nm0148041,nm0000323,2
nm0148041,nm0289038,1
nm0148041,nm0000313,1
nm0148041,nm0138770,1
nm0148041,nm0504492,1
nm0148041,nm0378612,1
nm0148041,nm0001301,1
nm0148041,nm0000608,1
nm0148041,nm0667292,1
nm0148041,nm0376101,1
nm0148041,nm0001476,1
nm0148041,nm0074125,1
nm0148041,nm0217260,1
nm0148041,nm0174627,1
nm0148041,nm0141881,1
nm0148041,nm0024582,2
nm0148041,nm0363615,1
nm0148041,nm0264779,1
nm0148041,nm0098395,1
nm0148041,nm0165250,1
nm0148041,nm0346533,1
nm0148041,nm0001812,1
nm0148041,nm0516215,1
nm0148041,nm0119522,1
nm0148041,nm0700112,1
nm0148041,nm0648852,1
nm0148041,nm0301403,2
nm0148041,nm0078044,1
nm0148041,nm0687186,1
nm0148041,nm0492622,1
nm0148041,nm0468042,1
nm0148041,nm0461658,1
nm0148041,nm0224117,1
nm0148041,nm0000918,1
nm0148041,nm0334503,1
nm0148041,nm0307752,1
nm0148041,nm0522590,1
nm0148041,nm0045751,1
nm0148041,nm0002994,1
nm0148041,nm0346315,1
nm0148041,nm0175528,1
nm0148041,nm0306696,1
nm0148041,nm0218014,1
nm0148041,nm0131294,1
nm0148041,nm0126318,1
nm0148041,nm0001228,1
nm0148041,nm0065777,1
nm0148041,nm0108470,1
nm0148041,nm0092639,1
nm0148041,nm0005401,1
nm0148041,nm0053230,1
nm0148041,nm0097392,1
nm0148041,nm0166986,1
nm0148041,nm0164975,1
nm0148041,nm0095256,1
nm0148041,nm0083392,1
nm0148041,nm0048982,1
nm0148041,nm0246006,1
nm0148041,nm0148851,1
nm0148041,nm0205793,1
nm0148041,nm0053278,1
nm0148041,nm0001886,2
nm0148041,nm0542853,1
nm0148041,nm0580992,1
nm0544403,nm0258094,1
nm0544403,nm0212060,1
nm0544403,nm0171587,1
nm0544403,nm0147430,1
nm0544403,nm0075876,1
nm0544403,nm0179518,1
nm0500505,nm0065754,1
nm0500505,nm0303368,1
nm0500505,nm0744974,1
nm0500505,nm0492342,1
nm0500505,nm0044680,1
nm0500505,nm0831512,2
nm0500505,nm0836226,1
nm0500505,nm0833080,1
nm0500505,nm0281534,2
nm0500505,nm0179747,1
nm0500505,nm0114533,1
nm0500505,nm0601377,1
nm0500505,nm0021251,1
nm0500505,nm0403065,2
nm0500505,nm0197040,1
nm0500505,nm0039169,1
nm0500505,nm0496593,1
nm0500505,nm0127345,1
nm0500505,nm0079953,1
nm0500505,nm0105973,1
nm0500505,nm0041852,1
nm0500505,nm0377370,1
nm0500505,nm0530594,1
nm0500505,nm0236572,1
nm0500505,nm0389073,2
nm0500505,nm0363615,2
nm0500505,nm0085493,1
nm0500505,nm0454310,1
nm0500505,nm0019455,1
nm0500505,nm0087325,2
nm0500505,nm0200369,1
nm0500505,nm0565982,1
nm0500505,nm0712022,1
nm0500505,nm0126673,1
nm0500505,nm0368275,1
nm0500505,nm0589864,1
nm0500505,nm0255935,1
nm0500505,nm0470125,2
nm0500505,nm0405622,2
nm0500505,nm0598647,1
nm0500505,nm0067080,2
nm0500505,nm0826829,1
nm0500505,nm0386721,1
nm0500505,nm0035925,1
nm0500505,nm0880819,1
nm0500505,nm0778310,1
nm0500505,nm0839808,1
nm0500505,nm0717946,1
nm0500505,nm0672074,1
nm0500505,nm0636719,1
nm0500505,nm0648852,1
nm0500505,nm0626939,1
nm0500505,nm0131713,1
nm0500505,nm0256787,1
nm0500505,nm0850096,1
nm0500505,nm0777696,1
nm0500505,nm0530701,1
nm0500505,nm0452471,1
nm0500505,nm0776670,1
nm0500505,nm0313309,1
nm0500505,nm0522791,1
nm0500505,nm0615250,1
nm0500505,nm0266684,1
nm0500505,nm0062216,2
nm0500505,nm0241694,1
nm0500505,nm0248735,1
nm0500505,nm0260548,1
nm0500505,nm0422076,1
nm0500505,nm0701311,1
nm0500505,nm0725274,1
nm0500505,nm0115834,1
nm0500505,nm0537418,1
nm0500505,nm0770221,1
nm0500505,nm0552901,1
nm0500505,nm0405912,1
nm0500505,nm0245228,1
nm0500505,nm0073317,1
nm0500505,nm0096613,1
nm0500505,nm0726043,1
nm0500505,nm0312083,1
nm0500505,nm0276410,1
nm0500505,nm0449999,1
nm0522791,nm0405622,1
nm0522791,nm0615250,1
nm0522791,nm0266684,1
nm0522791,nm0062216,1
nm0148851,nm0095084,1
nm0148851,nm0134073,1
nm0148851,nm0009552,1
nm0148851,nm0205793,1
nm0148851,nm0053278,1
nm0148851,nm0001886,1
nm0147430,nm0379678,1
nm0147430,nm0492972,1
nm0147430,nm0184175,1
nm0147430,nm0333466,1
nm0147430,nm0033858,1
nm0147430,nm0713999,1
nm0147430,nm0297516,1
nm0147430,nm0162496,1
nm0147430,nm0273888,1
nm0147430,nm0690524,1
nm0147430,nm0051434,1
nm0147430,nm0260334,1
nm0147430,nm0015799,1
nm0147430,nm0133536,1
nm0147430,nm0044964,1
nm0147430,nm0106394,1
nm0147430,nm0207458,1
nm0147430,nm0258094,1
nm0147430,nm0212060,1
nm0147430,nm0171587,1
nm0147430,nm0075876,1
nm0147430,nm0179518,1
nm0147430,nm0576327,1
nm0147430,nm0410758,1
nm0147430,nm0207891,1
nm0147430,nm0432682,1
nm0147430,nm0331250,1
nm0147430,nm0283113,1
nm0133531,nm0596803,1
nm0133531,nm0106394,2
nm0133531,nm0349427,1
nm0133531,nm0302058,1
nm0133531,nm0501557,1
nm0133531,nm0423341,1
nm0133531,nm0302080,1
nm0133531,nm0608180,1
nm0584822,nm0622901,1
nm0584822,nm0556106,1
nm0584822,nm0580123,1
nm0145061,nm0550255,1
nm0145061,nm0025837,1
nm0145061,nm0106098,1
nm0145061,nm0232375,1
nm0145061,nm0525459,1
nm0145061,nm0145554,1
nm0145061,nm0010502,1
nm0145061,nm0106064,1
nm0145061,nm0495078,1
nm0145061,nm0388885,1
nm0145061,nm0408600,1
nm0145061,nm0145443,2
nm0145061,nm0273508,1
nm0145061,nm0145500,1
nm0145061,nm0346080,1
nm0145061,nm0106041,1
nm0145061,nm0070285,1
nm0145061,nm0348810,1
nm0145061,nm0120878,1
nm0145061,nm0037245,1
nm0145061,nm0013300,1
nm0145061,nm0502457,1
nm0145061,nm0136551,1
nm0145061,nm0142780,1
nm0145061,nm0140179,1
nm0145061,nm0253781,1
nm0145061,nm0300239,1
nm0145061,nm0140298,1
nm0145061,nm0306071,1
nm0145061,nm0092283,1
nm0145061,nm0348809,1
nm0145061,nm0017248,1
nm0145061,nm0430296,1
nm0145061,nm0813725,1
nm0145061,nm0124390,2
nm0145061,nm0408476,1
nm0145061,nm0033858,1
nm0145061,nm0686282,1
nm0145061,nm0349470,1
nm0145061,nm0197932,1
nm0145061,nm0273888,1
nm0145061,nm0102743,2
nm0145061,nm0181519,1
nm0145061,nm0127548,1
nm0145061,nm0273787,1
nm0145061,nm0210404,2
nm0145061,nm0021728,2
nm0145061,nm0248027,1
nm0145061,nm0260937,1
nm0145061,nm0013281,1
nm0145061,nm0249758,1
nm0145061,nm0070266,1
nm0145061,nm0305814,1
nm0145061,nm0001917,1
nm0145061,nm0350051,1
nm0145061,nm0260951,1
nm0145061,nm0161693,1
nm0145061,nm0078413,1
nm0145061,nm0305955,1
nm0145061,nm0247513,1
nm0145061,nm0350884,1
nm0249758,nm0021728,1
nm0249758,nm0248027,1
nm0249758,nm0210404,1
nm0249758,nm0260937,1
nm0249758,nm0013281,1
nm0249758,nm0070266,1
nm0249758,nm0305814,1
nm0249758,nm0001917,1
nm0248027,nm0021728,1
nm0248027,nm0210404,1
nm0248027,nm0260937,1
nm0248027,nm0013281,1
nm0248027,nm0070266,1
nm0248027,nm0305814,1
nm0248027,nm0001917,1
nm0627511,nm0487553,1
nm0627511,nm0245367,1
nm0321317,nm0000374,1
nm0321317,nm0000169,1
nm0321317,nm0367737,1
nm0321317,nm0000661,1
nm0321317,nm0016776,1
nm0321317,nm0001285,1
nm0321317,nm0001850,1
nm0321317,nm0000722,1
nm0321317,nm0000148,1
nm0321317,nm0000434,1
nm0321317,nm0041281,1
nm0799014,nm0610273,1
nm0799014,nm0125350,1
nm0799014,nm0145321,1
nm0799014,nm0700740,1
nm0799014,nm0204034,1
nm0799014,nm0107805,1
nm0799014,nm0398110,1
nm0799014,nm0197715,1
nm0799014,nm0076453,1
nm0799014,nm0552185,1
nm0799014,nm0861200,1
nm0799014,nm0077607,1
nm0799014,nm0084642,1
nm0799014,nm0001121,1
nm0799014,nm0754942,1
nm0799014,nm0427894,1
nm0799014,nm0176792,1
nm0799014,nm0152452,1
nm0799014,nm0607666,1
nm0799014,nm0569000,1
nm0799014,nm0001205,1
nm0799014,nm0461455,1
nm0799014,nm0612621,1
nm0799014,nm0491590,1
nm0799014,nm0000430,1
nm0490254,nm0538217,1
nm0490254,nm0201780,3
nm0490254,nm0843661,1
nm0490254,nm0404173,1
nm0490254,nm0466238,1
nm0490254,nm0468479,1
nm0490254,nm0259744,1
nm0490254,nm0619437,2
nm0490254,nm0843722,1
nm0490254,nm0369412,2
nm0490254,nm0126585,1
nm0490254,nm0344258,1
nm0490254,nm0038504,1
nm0490254,nm0081094,1
nm0490254,nm0126601,1
nm0490254,nm0126555,1
nm0490254,nm0467593,1
nm0490254,nm0350678,1
nm0490254,nm0015014,2
nm0490254,nm0119725,2
nm0490254,nm0467595,1
nm0490254,nm0311911,1
nm0490254,nm0477579,1
nm0490254,nm0253728,1
nm0490254,nm0517838,1
nm0843722,nm0538217,1
nm0843722,nm0201780,1
nm0843722,nm0843661,1
nm0843722,nm0404173,1
nm0843722,nm0466238,1
nm0843722,nm0468479,1
nm0843722,nm0259744,1
nm0843722,nm0619437,1
nm0843722,nm0369412,1
nm0641902,nm0005078,1
nm0641902,nm0438241,1
nm0641902,nm0004834,1
nm0641902,nm0238105,1
nm0641902,nm0692110,1
nm0641902,nm0016776,1
nm0641902,nm0332587,1
nm0641902,nm0239210,1
nm0641902,nm0001821,1
nm0641902,nm0098014,1
nm0641902,nm0419054,1
nm0641902,nm0720890,1
nm0641902,nm0454484,1
nm0641902,nm0001069,1
nm0641902,nm0001001,1
nm0641902,nm0384050,1
nm0455702,nm0006168,1
nm0455702,nm0000532,1
nm0455702,nm0000164,1
nm0455702,nm0001411,1
nm0455702,nm0000432,1
nm0455702,nm0005467,1
nm0455702,nm0365600,1
nm0455702,nm0186903,1
nm0455702,nm0232703,1
nm0455702,nm0376101,1
nm0455702,nm0001185,1
nm0455702,nm0000885,1
nm0455702,nm0005200,1
nm0455702,nm0000297,1
nm0455702,nm0001545,1
nm0455702,nm0179786,1
nm0455702,nm0000036,1
nm0455702,nm0177228,1
nm0455702,nm0001868,1
nm0455702,nm0001659,1
nm0455702,nm0384050,1
nm0455702,nm0001875,1
nm0455702,nm0548449,1
nm0455702,nm0001056,1
nm0455702,nm0000698,1
nm0455702,nm0016776,1
nm0455702,nm0652578,1
nm0455702,nm0001079,1
nm0455702,nm0001285,1
nm0455702,nm0001344,1
nm0106394,nm0303894,1
nm0106394,nm0050071,1
nm0106394,nm0144957,1
nm0106394,nm0379678,2
nm0106394,nm0207458,3
nm0106394,nm0334503,1
nm0106394,nm0385253,2
nm0106394,nm0181541,1
nm0106394,nm0209432,1
nm0106394,nm0136444,1
nm0106394,nm0050781,2
nm0106394,nm0001886,1
nm0106394,nm0406608,2
nm0106394,nm0410758,1
nm0106394,nm0339654,1
nm0106394,nm0302080,2
nm0106394,nm0106629,1
nm0106394,nm0211922,3
nm0106394,nm0596803,1
nm0106394,nm0162223,1
nm0106394,nm0144993,1
nm0106394,nm0017356,2
nm0106394,nm0043820,2
nm0106394,nm0122305,2
nm0106394,nm0208275,3
nm0106394,nm0300547,1
nm0106394,nm0178139,1
nm0106394,nm0044964,1
nm0106394,nm0252111,1
nm0106394,nm0130717,1
nm0106394,nm0246610,1
nm0106394,nm0441468,1
nm0106394,nm0389073,2
nm0106394,nm0255544,1
nm0106394,nm0273275,1
nm0106394,nm0084250,1
nm0106394,nm0190977,1
nm0106394,nm0106061,2
nm0106394,nm0433188,1
nm0106394,nm0370717,1
nm0106394,nm0408636,1
nm0106394,nm0031293,1
nm0106394,nm0336380,1
nm0106394,nm0403065,1
nm0106394,nm0215538,1
nm0106394,nm0439371,1
nm0106394,nm0347218,1
nm0106394,nm0087281,1
nm0106394,nm0250190,1
nm0106394,nm0014763,1
nm0106394,nm0126318,1
nm0106394,nm0181465,1
nm0106394,nm0602242,1
nm0106394,nm0697785,1
nm0106394,nm0551586,1
nm0106394,nm0087316,1
nm0106394,nm0284762,1
nm0106394,nm0357967,1
nm0106394,nm0501557,1
nm0106394,nm0072607,1
nm0106394,nm0096613,2
nm0106394,nm0130954,1
nm0106394,nm0379817,1
nm0106394,nm0215795,1
nm0106394,nm0070249,1
nm0106394,nm0347584,1
nm0106394,nm0086858,1
nm0106394,nm0181158,1
nm0106394,nm0013313,1
nm0106394,nm0074125,1
nm0106394,nm0037283,1
nm0106394,nm0542853,1
nm0106394,nm0080811,1
nm0106394,nm0537660,1
nm0106394,nm0149120,1
nm0106394,nm0198072,1
nm0106394,nm0134563,1
nm0106394,nm0035067,1
nm0106394,nm0256664,1
nm0106394,nm0016672,1
nm0106394,nm0210930,1
nm0106394,nm0612992,1
nm0106394,nm0347225,1
nm0106394,nm0134464,1
nm0879743,nm0945299,1
nm0879743,nm0875503,1
nm0879743,nm0409971,1
nm0879743,nm0837369,1
nm0879743,nm0556319,1
nm0879743,nm0948414,1
nm0879743,nm0476185,1
nm0879743,nm0396096,1
nm0879743,nm0386729,1
nm0766225,nm0483965,1
nm0766225,nm0442876,1
nm0766225,nm0000844,1
nm0766225,nm0476194,1
nm0766225,nm0357307,1
nm0766225,nm0448563,1
nm0766225,nm0538683,1
nm0766225,nm0353714,1
nm0766225,nm0423663,1
nm0766225,nm0031878,1
nm0766225,nm0476185,1
nm0766225,nm0387973,1
nm0766225,nm0441351,1
nm0766225,nm0620164,1
nm0766225,nm0361757,1
nm0766225,nm0327104,1
nm0766225,nm0031890,1
nm0766225,nm0556319,1
nm0766225,nm0411146,1
nm0766225,nm0411148,1
nm0766225,nm0911093,1
nm0766225,nm0202135,1
nm0332587,nm0447305,1
nm0332587,nm0351225,1
nm0332587,nm0250436,1
nm0332587,nm0004365,1
nm0332587,nm0343157,1
nm0332587,nm0249624,1
nm0332587,nm0175528,1
nm0332587,nm0339834,1
nm0332587,nm0124889,1
nm0332587,nm0000305,1
nm0332587,nm0175788,1
nm0332587,nm0172014,1
nm0332587,nm0133310,1
nm0332587,nm0001001,2
nm0332587,nm0005078,1
nm0332587,nm0438241,1
nm0332587,nm0004834,1
nm0332587,nm0238105,1
nm0332587,nm0692110,1
nm0332587,nm0016776,1
nm0332587,nm0239210,1
nm0332587,nm0001821,1
nm0332587,nm0098014,1
nm0332587,nm0419054,1
nm0332587,nm0720890,1
nm0332587,nm0454484,1
nm0332587,nm0001069,1
nm0332587,nm0384050,1
nm0332587,nm0084642,1
nm0332587,nm0240268,1
nm0141363,nm0485669,1
nm0141363,nm0432644,1
nm0141363,nm0343865,1
nm0141363,nm0076680,1
nm0141363,nm0291142,1
nm0141363,nm0439215,1
nm0161988,nm0316284,1
nm0161988,nm0074125,1
nm0161988,nm0597381,1
nm0161988,nm0534884,1
nm0161988,nm0690761,1
nm0161988,nm0347453,1
nm0161988,nm0559770,1
nm0161988,nm0000698,1
nm0161988,nm0022664,1
nm0161988,nm0694843,1
nm0161988,nm0125627,1
nm0161988,nm0143798,1
nm0161988,nm0513346,1
nm0161988,nm0135320,1
nm0161988,nm0531511,1
nm0818765,nm0339834,1
nm0818765,nm0313387,1
nm0676672,nm0072804,1
nm0275381,nm0249014,1
nm0275381,nm0351069,1
nm0275381,nm0602178,1
nm0275381,nm0415069,1
nm0275381,nm0176369,1
nm0275381,nm0671906,1
nm0275381,nm0135044,1
nm0275381,nm0021251,1
nm0275381,nm0025045,1
nm0275381,nm0695833,1
nm0275381,nm0127018,1
nm0275381,nm0659811,1
nm0275381,nm0289998,1
nm0275381,nm0074904,1
nm0275381,nm0065427,1
nm0275381,nm0067176,1
nm0115834,nm0140167,1
nm0115834,nm0249014,1
nm0115834,nm0466362,1
nm0115834,nm0458591,1
nm0115834,nm0725274,2
nm0115834,nm0602178,1
nm0115834,nm0613952,1
nm0115834,nm0085493,1
nm0115834,nm0256850,1
nm0115834,nm0073779,1
nm0115834,nm0601377,1
nm0115834,nm0021251,1
nm0115834,nm0687847,1
nm0115834,nm0403065,1
nm0115834,nm0126673,1
nm0115834,nm0197040,1
nm0115834,nm0537456,1
nm0115834,nm0712022,1
nm0115834,nm0653263,1
nm0115834,nm0091620,1
nm0115834,nm0002588,1
nm0115834,nm0577806,1
nm0115834,nm0552901,2
nm0115834,nm0381633,1
nm0115834,nm0386795,1
nm0115834,nm0171991,1
nm0115834,nm0059704,1
nm0115834,nm0206646,1
nm0115834,nm0281534,1
nm0115834,nm0179747,1
nm0115834,nm0422076,1
nm0115834,nm0701311,1
nm0115834,nm0537418,1
nm0115834,nm0770221,1
nm0115834,nm0470125,1
nm0115834,nm0405912,1
nm0115834,nm0062216,1
nm0610786,nm0863839,1
nm0610786,nm0270495,1
nm0610786,nm0527863,1
nm0610786,nm0398959,1
nm0610786,nm0803298,1
nm0610786,nm0523704,1
nm0610786,nm0133620,1
nm0610786,nm0398760,1
nm0610786,nm0473322,1
nm0610786,nm0000334,1
nm0610786,nm0150839,1
nm0610786,nm0266649,1
nm0610786,nm0477071,1
nm0610786,nm0525323,1
nm0610786,nm0477061,1
nm0610786,nm0862872,1
nm0610786,nm0497399,1
nm0610786,nm0155587,1
nm0610786,nm0874684,1
nm0610786,nm0398969,1
nm0610786,nm0155532,1
nm0610786,nm0150965,1
nm0610786,nm0157809,1
nm0610786,nm0399070,1
nm0610786,nm0516717,1
nm0610786,nm0628853,1
nm0610786,nm0160846,1
nm0610786,nm0497097,1
nm0610786,nm0911023,1
nm0610786,nm0490492,1
nm0001115,nm0000608,1
nm0001115,nm0001001,1
nm0001115,nm0130095,1
nm0001115,nm0212283,1
nm0001115,nm0019804,1
nm0001115,nm0569000,1
nm0001115,nm0065301,1
nm0001115,nm0131387,1
nm0001115,nm0382902,1
nm0001115,nm0567343,1
nm0001115,nm0000558,1
nm0131387,nm0130095,1
nm0131387,nm0212283,1
nm0131387,nm0019804,1
nm0131387,nm0569000,1
nm0131387,nm0065301,1
nm0131387,nm0382902,1
nm0131387,nm0567343,1
nm0131387,nm0000142,1
nm0131387,nm0326091,1
nm0131387,nm0000467,1
nm0131387,nm0263052,1
nm0131387,nm0001358,1
nm0131387,nm0371496,1
nm0131387,nm0001743,1
nm0131387,nm0001569,1
nm0131387,nm0001285,1
nm0131387,nm0175528,1
nm0131387,nm0186314,1
nm0131387,nm0191685,1
nm0131387,nm0122881,1
nm0131387,nm0001747,1
nm0131387,nm0342201,1
nm0131387,nm0006893,1
nm0131387,nm0289343,1
nm0131387,nm0001513,1
nm0131387,nm0550318,1
nm0131387,nm0427894,1
nm0131387,nm0000799,1
nm0131387,nm0000621,1
nm0131387,nm0176792,1
nm0131387,nm0547462,1
nm0131387,nm0283499,1
nm0131387,nm0461455,1
nm0131387,nm0160985,1
nm0131387,nm0027505,1
nm0131387,nm0552121,1
nm0131387,nm0000977,1
nm0131387,nm0227647,1
nm0131387,nm0001640,1
nm0131387,nm0001476,1
nm0131387,nm0768788,1
nm0131387,nm0547440,1
nm0131387,nm0128995,1
nm0131387,nm0006092,1
nm0131387,nm0001283,1
nm0131387,nm0130355,1
nm0131387,nm0363850,1
nm0131387,nm0004365,1
nm0131387,nm0046707,1
nm0131387,nm0216739,1
nm0131387,nm0103722,1
nm0131387,nm0001433,1
nm0131387,nm0189954,1
nm0131387,nm0420170,1
nm0131387,nm0141961,1
nm0131387,nm0084267,1
nm0131387,nm0268094,1
nm0131387,nm0207018,1
nm0131387,nm0820566,1
nm0131387,nm0735471,1
nm0260334,nm0290572,1
nm0260334,nm0464170,1
nm0260334,nm0273197,1
nm0260334,nm0302080,4
nm0260334,nm0626259,1
nm0260334,nm0379678,3
nm0260334,nm0492972,1
nm0260334,nm0184175,1
nm0260334,nm0333466,3
nm0260334,nm0033858,2
nm0260334,nm0713999,1
nm0260334,nm0297516,1
nm0260334,nm0162496,1
nm0260334,nm0273888,4
nm0260334,nm0690524,1
nm0260334,nm0051434,1
nm0260334,nm0205635,1
nm0260334,nm0671175,1
nm0260334,nm0400084,1
nm0260334,nm0484376,3
nm0260334,nm0554928,3
nm0260334,nm0600400,1
nm0260334,nm0647103,1
nm0260334,nm0147721,1
nm0260334,nm0221830,1
nm0260334,nm0350051,2
nm0260334,nm0349427,1
nm0260334,nm0602242,1
nm0260334,nm0260951,2
nm0260334,nm0703197,1
nm0260334,nm0529890,1
nm0260334,nm0215538,1
